index, total_norm_before, time_r, total_norm_after,        sen_train_before, spe_train_before, sen_train_after, spe_train_after, time_train,        sen_test_before, spe_test_before, sen_test_after, spe_test_after, time_test 
73,0.343,0.1619,0.0492,53.33,80.0,93.33,80.0,6.0,45.45,77.27000000000001,100.0,0.0,0.4785
74,0.2164,0.1407,0.0627,70.73,75.61,95.12,73.17,6.0,58.540000000000006,82.93,87.8,19.509999999999998,0.2014
75,0.8179,0.1719,0.1946,18.75,87.5,91.67,83.33,6.0,21.279999999999998,76.6,93.62,2.13,1.4126
76,0.7064,0.1563,0.0116,28.57,85.71,100.0,83.33,6.0,23.810000000000002,95.24000000000001,100.0,2.3800000000000003,0.2119
77,0.5441,0.1407,0.1095,41.03,74.36,94.87,74.36,6.0,39.47,86.83999999999999,100.0,2.63,0.4097
78,0.6826,0.1406,0.0078,26.83,58.540000000000006,87.8,58.540000000000006,6.0,35.0,80.0,92.5,0.0,0.4296
79,0.7771,0.1563,0.0066,20.45,77.27000000000001,88.64,75.0,6.0,18.18,88.64,100.0,6.819999999999999,0.2092
80,0.7121,0.148,0.1633,30.43,89.13,91.3,86.96000000000001,6.0,28.26,86.96000000000001,89.13,15.22,0.2269
81,0.7768,0.1563,0.1851,20.45,75.0,97.72999999999999,75.0,6.0,31.819999999999997,72.72999999999999,97.72999999999999,4.55,0.2284
82,0.7395,0.1576,0.0546,25.0,79.55,95.45,79.55,6.0,23.26,74.42,93.02,6.98,0.4581
83,0.36,0.1407,0.0469,60.980000000000004,75.61,95.12,75.61,6.0,43.9,75.61,100.0,4.88,0.2203
84,0.8052,0.1094,0.4769,19.35,77.42,100.0,77.42,6.0,26.669999999999998,83.33,100.0,10.0,0.4048
85,0.7389,0.1406,0.1673,25.64,71.78999999999999,92.31,64.1,6.0,31.580000000000002,78.95,94.74000000000001,7.89,0.3974
86,0.709,0.1563,0.0169,25.0,75.0,93.17999999999999,75.0,6.0,25.0,81.82000000000001,86.36,2.27,0.2057
87,0.6817,0.1562,0.0464,28.57,83.33,95.24000000000001,83.33,6.0,26.83,78.05,97.56,0.0,0.4166
88,0.868,0.1563,0.3272,11.110000000000001,93.33,93.33,80.0,6.0,13.33,91.11,86.67,15.559999999999999,0.2043
89,0.5718,0.1563,0.1999,37.21,74.42,90.7,74.42,6.0,30.95,76.19,100.0,0.0,0.4488
